EmployeeID,Age,Gender,Education,Department,JobRole,Salary,YearsAtCompany,WorkLifeBalance,TrainingHours,PerformanceRating,Attrition
3936,23,Male,Masters,Customer Support,Support Executive,63121,7,2,1,3,No
3937,34,Male,PhD,Finance,Accountant,97175,4,2,3,5,No
3938,21,Female,PhD,Operations,Operations Executive,105662,2,4,0,2,No
3939,55,Male,MBA,Finance,Accountant,85123,3,3,5,5,No
3940,42,Female,MBA,Sales,Account Manager,99910,4,2,1,1,No
3941,51,Male,Bachelors,Marketing,Marketing Executive,99227,10,4,4,2,No
3942,54,Female,Bachelors,Finance,Finance Manager,100714,15,4,9,5,No
3943,51,Female,PhD,Operations,Logistics Coordinator,119476,21,4,7,4,Yes
3944,30,Male,MBA,IT,Data Analyst,61751,11,3,7,2,No
3945,39,Female,Masters,Operations,Operations Manager,26095,19,3,1,5,No
3946,30,Male,Bachelors,HR,HR Executive,111688,0,1,4,5,No
3947,36,Male,Bachelors,Marketing,Marketing Executive,44163,7,2,3,1,No
3948,54,Female,Bachelors,Operations,Logistics Coordinator,95231,14,3,7,1,No
3949,59,Female,MBA,Marketing,Marketing Executive,127799,3,2,5,5,Yes
3950,22,Male,MBA,IT,IT Manager,51633,24,3,0,1,Yes
3951,24,Female,Masters,Sales,Sales Executive,132696,16,3,1,5,No
3952,49,Female,Bachelors,Finance,Finance Manager,42633,7,4,7,4,No
3953,34,Male,PhD,Operations,Operations Manager,26782,24,4,8,5,No
3954,35,Male,MBA,Sales,Account Manager,35616,8,4,5,4,No
3955,42,Male,PhD,IT,Data Analyst,145855,1,3,7,4,No
3956,49,Female,PhD,Customer Support,Support Executive,135144,22,2,7,3,Yes
3957,40,Male,Bachelors,Operations,Logistics Coordinator,139003,24,3,8,4,No
3958,39,Female,Masters,HR,Recruiter,59126,20,1,1,2,No
3959,47,Male,Bachelors,HR,HR Manager,75502,16,3,1,3,No
3960,39,Male,Masters,Finance,Finance Manager,44309,3,3,6,2,No
3961,42,Male,Bachelors,Sales,Sales Executive,78498,22,1,3,2,No
3962,48,Male,MBA,Sales,Sales Manager,140306,16,4,7,2,No
3963,33,Male,Masters,Marketing,SEO Specialist,52230,18,1,4,5,No
3964,26,Female,MBA,Marketing,Marketing Executive,40188,9,2,7,3,No
3965,23,Male,PhD,Sales,Sales Executive,119338,6,4,9,1,No
3966,37,Male,PhD,Customer Support,Support Manager,35594,3,3,0,4,No
3967,41,Female,MBA,Marketing,Marketing Manager,68388,18,2,0,2,No
3968,50,Male,MBA,Finance,Accountant,26011,23,1,4,3,No
3969,44,Male,Bachelors,Customer Support,Support Executive,35236,11,2,3,3,Yes
3970,21,Male,MBA,Marketing,Marketing Manager,108672,21,1,2,1,No
3971,53,Female,MBA,Operations,Logistics Coordinator,120161,20,2,5,5,No
3972,33,Female,Masters,IT,IT Manager,94843,0,2,9,5,No
3973,41,Male,PhD,Sales,Sales Executive,94131,19,3,7,2,No
3974,52,Female,MBA,Marketing,Marketing Executive,63060,11,1,0,3,No
3975,28,Female,Masters,Customer Support,Support Executive,138517,13,2,9,1,No
3976,32,Female,Masters,Marketing,SEO Specialist,120400,15,4,4,2,No
3977,32,Male,PhD,IT,Data Analyst,51264,0,4,9,1,No
3978,30,Male,Masters,Sales,Account Manager,62675,10,1,3,4,No
3979,35,Female,Masters,HR,Recruiter,73215,14,2,1,5,No
3980,59,Male,Masters,HR,HR Manager,67908,23,2,7,4,No
3981,30,Male,MBA,Sales,Sales Executive,107728,20,3,6,3,No
3982,27,Female,Bachelors,Sales,Account Manager,64293,12,1,1,4,No
3983,27,Male,MBA,Finance,Accountant,34701,1,4,8,5,No
3984,38,Male,Bachelors,HR,Recruiter,137375,14,3,6,1,No
3985,49,Male,PhD,Marketing,SEO Specialist,53468,22,2,1,1,No
3986,51,Male,PhD,Marketing,Marketing Manager,76111,5,4,5,5,No
3987,38,Male,Masters,IT,System Engineer,59934,10,2,0,3,No
3988,42,Female,Masters,Marketing,Marketing Manager,137849,16,1,7,4,Yes
3989,53,Female,Bachelors,HR,HR Manager,85294,22,3,4,5,No
3990,37,Male,MBA,HR,HR Executive,38554,17,2,3,2,No
3991,59,Female,Bachelors,HR,HR Manager,107015,15,1,2,1,No
3992,50,Male,PhD,Operations,Logistics Coordinator,46628,14,4,5,4,No
3993,50,Male,MBA,Marketing,SEO Specialist,78103,18,2,5,1,Yes
3994,25,Male,Bachelors,Marketing,Marketing Manager,81639,24,2,4,2,No
3995,48,Male,PhD,Finance,Finance Analyst,128240,22,2,9,2,Yes
3996,31,Male,Bachelors,IT,Developer,68453,5,4,6,5,No
3997,27,Male,MBA,HR,HR Executive,26111,21,4,2,3,No
3998,42,Female,MBA,Finance,Accountant,40360,11,4,2,1,No
3999,51,Male,Bachelors,Sales,Account Manager,64959,18,1,7,2,Yes
4000,33,Female,PhD,HR,Recruiter,123563,24,4,2,2,No
4001,30,Female,MBA,Finance,Accountant,25228,24,1,7,4,No
4002,57,Male,PhD,Sales,Account Manager,63154,16,4,2,2,No
4003,34,Female,MBA,HR,HR Manager,94753,0,4,1,4,Yes
4004,33,Male,Masters,Marketing,Marketing Executive,147750,23,2,1,2,No
4005,51,Male,Bachelors,Operations,Operations Manager,137082,12,4,8,5,No
4006,36,Female,Bachelors,Finance,Accountant,90177,11,3,8,5,No
4007,56,Female,MBA,Finance,Finance Manager,26338,14,2,2,1,No
4008,22,Male,MBA,Operations,Logistics Coordinator,92289,1,1,9,3,No
4009,48,Female,PhD,Finance,Accountant,46202,4,3,6,1,No
4010,46,Male,Bachelors,IT,System Engineer,110288,5,3,6,4,No
4011,38,Male,PhD,IT,System Engineer,94023,15,1,8,4,No
4012,34,Male,MBA,HR,HR Executive,67771,19,2,2,3,No
4013,28,Female,Bachelors,Marketing,Marketing Manager,89320,22,4,9,2,No
4014,22,Female,Bachelors,Customer Support,Support Executive,33526,19,2,7,2,No
4015,34,Female,Masters,Marketing,SEO Specialist,108908,23,2,1,1,No
4016,32,Male,Masters,Customer Support,Support Executive,95565,18,1,2,1,No
4017,40,Male,PhD,IT,IT Manager,77430,7,3,0,1,No
4018,28,Male,Masters,Sales,Sales Executive,92833,19,3,6,2,Yes
4019,46,Male,MBA,Finance,Accountant,51573,24,2,8,4,Yes
4020,40,Female,MBA,IT,System Engineer,48998,15,1,1,2,No
4021,24,Male,Masters,Operations,Operations Executive,112254,6,2,8,2,No
4022,21,Male,PhD,Marketing,Marketing Executive,52875,6,2,2,4,No
4023,50,Male,MBA,Sales,Sales Manager,127076,5,2,0,1,No
4024,44,Male,Bachelors,Customer Support,Support Executive,140155,23,3,7,3,No
4025,44,Female,Masters,HR,HR Executive,148480,8,4,6,4,Yes
4026,22,Male,PhD,IT,IT Manager,62264,1,1,9,4,No
4027,44,Female,PhD,Sales,Sales Executive,112499,20,2,2,1,No
4028,44,Male,Bachelors,HR,HR Manager,99633,17,1,6,3,No
4029,30,Female,Masters,Operations,Operations Executive,48880,16,2,0,3,No
4030,30,Male,Bachelors,Finance,Accountant,65596,13,1,3,5,Yes
4031,24,Female,PhD,HR,HR Executive,71891,14,4,4,2,No
4032,21,Female,Masters,HR,Recruiter,56603,3,1,5,2,Yes
4033,39,Female,Masters,HR,HR Executive,143366,8,3,0,5,No
4034,45,Female,Masters,Customer Support,Support Executive,115072,17,1,3,5,Yes
4035,53,Male,PhD,Customer Support,Support Executive,97392,19,3,3,4,No
4036,45,Male,Masters,Customer Support,Support Manager,57122,21,2,0,3,Yes
4037,50,Male,Masters,IT,Data Analyst,42517,22,2,0,1,No
4038,41,Male,MBA,Finance,Finance Manager,91880,14,4,5,1,No
4039,33,Female,Masters,IT,Data Analyst,127187,17,4,3,5,No
4040,47,Male,PhD,Sales,Account Manager,145299,16,4,4,1,No
4041,24,Male,PhD,IT,System Engineer,112701,12,2,7,4,No
4042,59,Female,Masters,Customer Support,Support Executive,108462,13,1,6,3,No
4043,45,Female,Masters,HR,HR Executive,62624,17,4,2,5,No
4044,31,Male,MBA,Customer Support,Support Manager,122138,17,2,3,4,No
4045,56,Female,Masters,Customer Support,Support Executive,30628,11,4,9,5,No
4046,52,Male,Masters,Finance,Accountant,55685,13,3,9,2,No
4047,41,Male,Masters,Finance,Finance Analyst,109067,8,2,9,3,No
4048,32,Female,Bachelors,Customer Support,Support Executive,88807,12,1,7,4,Yes
4049,23,Male,MBA,Customer Support,Support Executive,133132,20,1,1,5,No
4050,28,Male,Masters,Operations,Logistics Coordinator,41651,18,4,5,1,No
4051,33,Female,Bachelors,IT,Developer,141919,24,4,5,5,No
4052,28,Female,MBA,Sales,Account Manager,63672,22,1,2,1,Yes
4053,48,Female,Masters,Marketing,SEO Specialist,73469,9,3,6,2,No
4054,31,Male,Bachelors,Finance,Finance Analyst,116241,23,2,8,2,Yes
4055,26,Male,Bachelors,Marketing,SEO Specialist,33568,1,4,6,4,Yes
4056,25,Male,Bachelors,Marketing,Marketing Manager,142387,9,3,6,4,Yes
4057,32,Male,PhD,Customer Support,Support Manager,141881,7,4,7,5,No
4058,59,Female,Masters,IT,IT Manager,114393,20,3,6,2,No
4059,35,Female,PhD,Customer Support,Support Manager,59575,23,2,4,3,No
4060,33,Male,Masters,Sales,Account Manager,140760,11,2,9,5,No
4061,22,Male,Bachelors,Marketing,Marketing Manager,142790,6,1,9,2,Yes
4062,54,Male,PhD,Sales,Sales Executive,64379,3,2,5,2,No
4063,31,Male,PhD,Sales,Sales Executive,70100,2,3,4,3,No
4064,28,Female,PhD,Customer Support,Support Manager,40073,7,3,6,5,Yes
4065,34,Male,Bachelors,HR,HR Manager,25768,23,3,5,5,Yes
4066,42,Female,Masters,Operations,Logistics Coordinator,35263,14,3,9,2,No
4067,53,Female,MBA,Marketing,Marketing Manager,51162,7,4,0,3,No
4068,56,Male,Bachelors,Finance,Accountant,64756,6,1,3,1,Yes
4069,49,Male,MBA,Customer Support,Support Executive,67494,4,1,4,5,No
4070,57,Male,MBA,Customer Support,Support Executive,51455,19,1,5,3,No
4071,31,Female,Bachelors,Sales,Sales Executive,140159,22,1,5,3,No
4072,31,Male,Masters,Finance,Accountant,92670,1,4,7,5,No
4073,53,Female,Bachelors,HR,HR Executive,86291,8,3,2,3,No
4074,54,Male,PhD,Customer Support,Support Executive,148937,11,1,6,3,No
4075,40,Female,Masters,HR,Recruiter,121636,11,3,0,2,No
4076,34,Male,Masters,Sales,Account Manager,89720,22,3,6,3,No
4077,59,Female,MBA,HR,HR Executive,92149,4,4,0,4,No
4078,24,Male,PhD,Operations,Operations Executive,129586,18,2,1,5,No
4079,45,Male,Bachelors,Finance,Finance Manager,50619,5,4,1,1,Yes
4080,53,Female,PhD,IT,System Engineer,119428,1,2,8,2,Yes
4081,45,Female,Masters,IT,Data Analyst,121685,18,3,4,3,No
4082,38,Female,Masters,Sales,Sales Manager,80032,21,1,2,2,No
4083,29,Male,PhD,Sales,Account Manager,101251,7,1,6,5,Yes
4084,34,Female,PhD,Marketing,Marketing Executive,26636,22,3,5,3,No
4085,36,Male,Bachelors,HR,HR Executive,61446,12,4,6,2,No
4086,50,Male,Bachelors,Customer Support,Support Manager,131249,9,3,4,5,No
4087,35,Female,Masters,HR,HR Manager,41734,6,4,3,1,No
4088,49,Female,Masters,IT,Data Analyst,138499,14,1,2,2,No
4089,27,Female,PhD,HR,HR Manager,44053,7,3,8,3,No
4090,39,Male,MBA,Sales,Sales Executive,146002,4,2,7,1,Yes
4091,58,Female,Masters,Operations,Logistics Coordinator,141221,14,2,8,2,No
4092,42,Male,MBA,HR,HR Manager,111759,16,3,5,1,No
4093,58,Female,MBA,Sales,Sales Executive,108257,24,1,5,1,No
4094,50,Male,MBA,Customer Support,Support Executive,78682,14,2,4,1,Yes
4095,45,Male,Bachelors,HR,Recruiter,38064,12,2,6,1,Yes
4096,21,Male,Masters,IT,Developer,98197,0,2,3,2,Yes
4097,44,Male,MBA,Customer Support,Support Executive,55171,10,4,9,2,No
4098,28,Female,PhD,Operations,Logistics Coordinator,95355,0,2,2,2,No
4099,26,Female,Masters,IT,Developer,118159,6,2,7,3,No
4100,25,Male,PhD,Finance,Finance Manager,63866,8,1,6,5,No
4101,57,Female,PhD,Marketing,Marketing Executive,98406,1,3,5,1,No
4102,36,Female,PhD,Customer Support,Support Manager,87398,3,3,6,5,Yes
4103,22,Female,Bachelors,Sales,Account Manager,105709,3,1,7,2,No
4104,38,Male,Masters,Customer Support,Support Manager,97132,15,1,7,1,No
4105,31,Male,MBA,Finance,Accountant,36709,13,4,5,2,No
4106,45,Male,MBA,IT,Developer,80891,9,1,9,4,No
4107,55,Male,MBA,Customer Support,Support Executive,44184,22,4,5,3,No
4108,43,Female,PhD,IT,Developer,37505,10,3,0,2,Yes
4109,27,Female,Bachelors,IT,IT Manager,76392,17,4,6,5,Yes
4110,56,Male,Masters,Customer Support,Support Manager,29201,7,4,4,1,No
4111,40,Male,Bachelors,HR,HR Manager,101962,22,1,4,1,Yes
4112,26,Female,PhD,IT,IT Manager,71006,11,3,8,4,No
4113,37,Male,PhD,Sales,Sales Manager,37006,5,4,7,1,Yes
4114,36,Female,Masters,IT,Data Analyst,108217,5,1,4,5,No
4115,42,Female,Masters,HR,Recruiter,120277,20,1,3,5,Yes
4116,42,Female,Masters,HR,Recruiter,119800,22,4,6,5,No
4117,39,Female,MBA,HR,HR Executive,57864,7,4,6,1,No
4118,34,Male,Bachelors,Marketing,SEO Specialist,39105,21,2,6,5,No
4119,54,Female,MBA,Finance,Accountant,131160,5,3,0,2,No
4120,23,Female,MBA,Customer Support,Support Manager,25910,12,3,6,3,Yes
4121,27,Male,PhD,Finance,Finance Analyst,53215,13,2,6,1,No
4122,47,Female,Masters,Marketing,Marketing Executive,27519,0,1,6,3,Yes
4123,43,Female,Bachelors,IT,Data Analyst,143153,4,3,2,1,No
4124,49,Female,Masters,Sales,Sales Executive,105636,13,4,6,3,No
4125,25,Female,Masters,Finance,Finance Analyst,46833,6,1,9,1,No
4126,56,Female,Bachelors,Operations,Operations Executive,28141,14,2,4,3,No
4127,39,Male,Masters,IT,Data Analyst,89061,10,3,5,3,Yes
4128,47,Male,PhD,IT,System Engineer,138916,22,3,2,5,No
4129,57,Female,Masters,Marketing,Marketing Manager,85048,21,2,3,1,No
4130,27,Female,Bachelors,Customer Support,Support Manager,119364,24,3,8,3,No
4131,26,Female,PhD,HR,HR Executive,110869,14,1,7,3,No
4132,51,Male,MBA,Operations,Operations Manager,145640,20,1,5,5,No
4133,35,Female,Bachelors,Finance,Finance Manager,43674,22,1,2,5,Yes
4134,33,Male,PhD,HR,HR Manager,88692,12,4,8,1,No
4135,38,Male,Bachelors,IT,System Engineer,57024,14,3,5,2,No
4136,51,Female,PhD,Customer Support,Support Manager,146445,6,2,8,1,No
4137,29,Female,PhD,Customer Support,Support Manager,79480,2,4,0,5,No
4138,27,Female,Masters,Operations,Operations Manager,62301,10,2,8,2,Yes
4139,30,Female,Bachelors,IT,Data Analyst,139307,16,2,9,5,No
4140,33,Male,PhD,IT,Data Analyst,35079,12,3,8,3,No
4141,33,Female,MBA,HR,HR Executive,68039,15,2,3,3,No
4142,50,Male,Masters,Customer Support,Support Executive,140236,15,4,3,3,No
4143,36,Female,Bachelors,Customer Support,Support Manager,39198,18,3,1,1,No
4144,24,Female,Bachelors,Sales,Sales Manager,133004,24,3,8,4,No
4145,50,Female,Bachelors,Sales,Sales Executive,31358,3,4,4,2,No
4146,50,Male,Bachelors,IT,System Engineer,67057,11,2,3,1,No
4147,41,Female,MBA,Sales,Account Manager,59045,23,4,2,5,Yes
4148,28,Female,Masters,IT,Developer,27497,23,2,3,3,No
4149,33,Male,Bachelors,Operations,Logistics Coordinator,67020,21,1,9,3,Yes
4150,35,Female,Bachelors,HR,HR Executive,57711,11,1,7,5,No
4151,31,Male,PhD,Customer Support,Support Manager,55429,7,4,7,5,No
4152,58,Female,Bachelors,Finance,Accountant,41900,4,1,9,3,No
4153,35,Female,Bachelors,Sales,Sales Manager,27199,4,3,8,5,No
4154,54,Female,Masters,HR,Recruiter,49966,0,4,8,4,No
4155,24,Female,Bachelors,IT,System Engineer,94215,17,1,5,2,No
4156,38,Female,MBA,Operations,Operations Executive,110311,20,2,2,1,Yes
4157,26,Male,Bachelors,Finance,Finance Manager,147393,5,3,4,2,No
4158,25,Male,PhD,Customer Support,Support Executive,84811,3,2,3,1,No
4159,57,Female,MBA,Finance,Finance Manager,96512,16,1,4,1,No
4160,24,Female,PhD,Customer Support,Support Executive,99081,21,1,2,1,No
4161,33,Female,PhD,IT,Developer,137701,13,1,9,1,Yes
4162,51,Male,PhD,IT,IT Manager,91448,24,4,6,3,No
4163,50,Male,Bachelors,Operations,Operations Manager,77727,0,2,1,4,No
4164,30,Male,Bachelors,Marketing,SEO Specialist,115198,0,3,3,5,No
4165,38,Female,Bachelors,Sales,Sales Executive,137912,2,3,7,2,No
4166,58,Female,MBA,Marketing,Marketing Executive,47419,17,4,1,3,No
4167,53,Male,PhD,Customer Support,Support Manager,54852,9,2,2,5,No
4168,47,Female,Bachelors,IT,Data Analyst,50826,14,1,5,2,No
4169,31,Female,Bachelors,HR,HR Executive,97399,5,3,3,5,No
4170,46,Female,Bachelors,HR,HR Manager,78685,9,2,3,3,No
4171,58,Male,PhD,Customer Support,Support Executive,43703,18,2,2,5,No
4172,35,Male,PhD,HR,HR Manager,118703,3,4,4,2,No
4173,25,Female,Bachelors,Customer Support,Support Executive,25740,11,3,3,1,No
4174,56,Male,Bachelors,Operations,Operations Executive,90305,10,4,5,3,Yes
4175,26,Female,PhD,IT,Data Analyst,118476,24,1,4,4,No
4176,44,Female,PhD,Customer Support,Support Executive,85889,24,2,8,2,No
4177,53,Female,Bachelors,Sales,Account Manager,148280,21,1,5,1,Yes
4178,58,Female,Masters,Finance,Accountant,97934,20,2,7,1,No
4179,54,Male,PhD,Marketing,SEO Specialist,105801,23,2,8,1,No
4180,27,Male,MBA,Operations,Operations Executive,68951,23,2,1,3,No
4181,41,Female,MBA,Operations,Logistics Coordinator,79026,19,2,5,2,No
4182,33,Female,PhD,Customer Support,Support Manager,62879,13,1,0,5,No
4183,48,Female,Masters,Sales,Sales Manager,56171,13,4,5,5,No
4184,32,Male,PhD,HR,HR Executive,147965,3,1,8,4,No
4185,42,Female,Bachelors,Marketing,SEO Specialist,145097,20,3,0,2,No
4186,50,Female,Bachelors,Finance,Accountant,132967,0,2,0,4,No
4187,34,Male,Masters,HR,HR Executive,122651,9,2,4,2,No
4188,38,Male,Masters,Sales,Account Manager,35931,4,4,8,3,No
4189,31,Female,MBA,IT,Data Analyst,26395,23,2,6,1,No
4190,59,Male,Masters,Customer Support,Support Manager,144570,4,1,0,4,Yes
4191,46,Female,PhD,HR,Recruiter,26204,0,4,0,4,Yes
4192,25,Male,PhD,Finance,Accountant,112846,16,3,2,1,Yes
4193,38,Female,Bachelors,Customer Support,Support Executive,90737,20,2,2,1,No
4194,31,Female,Bachelors,IT,Developer,139173,16,1,2,4,No
4195,57,Male,PhD,Sales,Sales Executive,33843,13,4,8,4,Yes
4196,34,Female,Bachelors,Finance,Finance Manager,30535,7,3,8,3,No
4197,57,Male,PhD,Sales,Sales Manager,79183,18,2,1,2,No
4198,22,Female,Bachelors,IT,Developer,66922,13,3,7,2,No
4199,21,Female,MBA,Customer Support,Support Manager,54000,8,3,6,5,No
4200,50,Male,Masters,Operations,Operations Executive,62806,21,3,0,4,No
4201,26,Male,PhD,IT,Data Analyst,72043,15,3,8,4,No
4202,26,Male,Masters,Operations,Operations Manager,47073,13,2,2,4,No
4203,48,Male,Masters,Operations,Operations Executive,99892,12,4,4,3,No
4204,43,Female,Masters,Finance,Accountant,25785,3,4,6,4,Yes
4205,55,Male,Bachelors,HR,Recruiter,50704,2,3,4,4,Yes
4206,32,Female,MBA,Customer Support,Support Executive,109709,6,3,1,2,No
4207,43,Male,MBA,Customer Support,Support Manager,65711,18,1,5,5,No
4208,34,Female,Masters,Sales,Account Manager,93659,5,4,4,2,No
4209,22,Male,PhD,Sales,Sales Executive,46307,8,4,2,2,No
4210,49,Female,Masters,Finance,Finance Analyst,118679,5,2,7,3,No
4211,37,Female,PhD,Sales,Sales Manager,135138,23,3,1,5,No
4212,24,Female,PhD,HR,HR Manager,26329,10,2,3,3,No
4213,38,Male,Bachelors,HR,HR Manager,102167,6,1,2,4,No
4214,37,Female,MBA,Operations,Operations Manager,139952,6,2,6,4,No
4215,32,Male,Bachelors,Finance,Finance Manager,54604,19,1,7,5,No
4216,43,Male,MBA,Finance,Accountant,99210,15,4,9,4,No
4217,26,Male,PhD,Customer Support,Support Executive,142314,6,2,5,1,No
4218,22,Male,MBA,IT,System Engineer,31693,7,4,7,5,No
4219,31,Male,MBA,IT,IT Manager,42218,22,1,5,3,Yes
4220,37,Male,Bachelors,Sales,Sales Manager,94672,17,4,0,2,No
4221,28,Female,PhD,Sales,Account Manager,64772,7,2,3,5,No
4222,46,Male,Bachelors,HR,HR Executive,56109,16,4,0,5,Yes
4223,26,Male,PhD,Operations,Operations Manager,128837,9,2,5,2,No
4224,30,Male,Masters,HR,HR Manager,51881,2,4,9,4,No
4225,33,Male,Bachelors,Operations,Operations Executive,27717,5,3,6,3,No
4226,46,Male,MBA,HR,HR Manager,52224,16,2,2,4,No
4227,38,Male,MBA,Finance,Finance Manager,65431,7,4,4,4,No
4228,37,Male,Bachelors,Finance,Finance Analyst,73294,6,3,1,5,No
4229,29,Female,MBA,Sales,Account Manager,107435,15,2,7,3,No
4230,50,Male,PhD,Finance,Accountant,113921,18,2,1,2,No
4231,48,Female,Bachelors,Marketing,Marketing Manager,45328,17,4,9,3,No
4232,45,Female,PhD,Marketing,Marketing Executive,116947,14,1,7,2,Yes
4233,54,Female,PhD,HR,HR Manager,51326,18,4,1,3,No
4234,25,Female,Masters,Finance,Finance Analyst,102505,8,2,5,2,Yes
4235,55,Male,PhD,Finance,Finance Manager,100726,14,3,2,3,No
4236,50,Male,MBA,Marketing,Marketing Manager,97934,18,1,1,2,No
4237,58,Female,Bachelors,IT,Developer,37515,5,1,8,3,No
4238,57,Female,PhD,Finance,Accountant,96871,2,4,9,3,No
4239,21,Male,MBA,Sales,Account Manager,31524,1,3,2,2,Yes
4240,42,Male,Masters,Customer Support,Support Executive,107095,23,2,5,5,Yes
4241,21,Male,Bachelors,Operations,Operations Executive,34876,12,4,0,5,No
4242,40,Female,Bachelors,IT,System Engineer,140792,4,2,9,4,No
4243,24,Female,MBA,Customer Support,Support Manager,127003,16,2,4,2,No
4244,57,Female,MBA,Marketing,Marketing Executive,27754,0,3,9,5,No
4245,22,Female,Masters,HR,HR Executive,106204,24,3,4,5,No
4246,39,Male,Bachelors,HR,HR Manager,123051,6,3,5,5,No
4247,47,Female,Bachelors,HR,Recruiter,112071,9,3,9,5,No
4248,38,Male,Masters,Operations,Operations Manager,51340,15,2,5,4,Yes
4249,47,Male,MBA,Customer Support,Support Manager,115095,3,3,3,2,No
4250,53,Female,PhD,Finance,Finance Analyst,36441,7,4,1,3,Yes
4251,21,Female,Masters,IT,IT Manager,34702,7,1,2,3,No
4252,42,Female,MBA,Customer Support,Support Manager,31857,3,4,7,5,Yes
4253,55,Male,PhD,Operations,Logistics Coordinator,64080,15,2,0,3,No
4254,22,Male,Bachelors,Operations,Operations Executive,61166,7,3,5,5,No
4255,33,Male,MBA,HR,Recruiter,107256,7,4,7,1,No
4256,56,Female,MBA,Finance,Finance Manager,60738,5,2,9,1,No
4257,33,Male,MBA,HR,HR Manager,28480,21,1,2,5,No
4258,37,Female,MBA,Sales,Account Manager,51341,22,2,8,4,Yes
4259,50,Female,PhD,IT,System Engineer,49704,1,4,8,2,No
4260,26,Male,Masters,Operations,Operations Executive,84171,24,3,6,3,No
4261,58,Male,MBA,Finance,Accountant,109769,19,1,7,3,No
4262,48,Male,PhD,HR,HR Executive,113512,1,1,3,2,No
4263,36,Female,MBA,HR,HR Executive,113212,2,1,5,5,No
4264,56,Male,MBA,Marketing,SEO Specialist,101500,11,2,5,2,No
4265,47,Male,MBA,Finance,Finance Analyst,139152,1,2,7,4,No
4266,33,Male,Masters,Finance,Accountant,145102,5,1,8,3,No
4267,28,Male,MBA,Finance,Finance Analyst,147872,22,2,7,4,No
4268,50,Female,PhD,Sales,Sales Manager,105739,15,2,9,1,No
4269,24,Male,PhD,Customer Support,Support Executive,59224,11,3,1,2,No
4270,47,Male,Bachelors,HR,HR Executive,43955,12,4,4,2,No
4271,32,Female,MBA,Sales,Sales Manager,32157,21,3,4,1,No
4272,58,Female,PhD,Marketing,Marketing Manager,102807,19,2,4,3,Yes
4273,25,Female,Bachelors,Finance,Finance Manager,65030,14,1,7,2,Yes
4274,37,Female,PhD,HR,HR Executive,72471,4,1,5,2,Yes
4275,49,Female,PhD,Operations,Operations Manager,108530,10,3,2,4,No
4276,39,Male,PhD,Finance,Accountant,137784,17,4,1,4,No
4277,44,Female,Masters,Operations,Operations Executive,52385,15,4,8,2,No
4278,46,Male,PhD,HR,HR Manager,118574,2,3,0,5,No
